date,gross_return,base_cost_return,stressed_cost_return,net_return,stressed_net_return,turnover,gross_leverage,net_exposure,nav,stressed_cost_nav
2018-08-23,0.005537435884787056,0.0,0.0,0.005537435884787056,0.005537435884787056,0.0,1.59938040483731,0.40710358323013474,1.9388663326167546,1.8961682695380322
2018-08-24,-0.0038964366529893463,0.0,0.0,-0.0038964366529893463,-0.0038964366529893463,0.0,1.59938040483731,0.40710358323013474,1.9313116627730997,1.8887799699923689
2018-08-27,-4.21143288132596e-05,0.0,0.0,-4.21143288132596e-05,-4.21143288132596e-05,0.0,1.59938040483731,0.40710358323013474,1.9312303268786928,1.8887004252916566
2018-08-28,0.0021303152621877422,0.0,0.0,0.0021303152621877422,0.0021303152621877422,0.0,1.59938040483731,0.40710358323013474,1.9353444563188422,1.8927239526333557
2018-08-29,0.0032612708258283104,0.0,0.0,0.0032612708258283104,0.0032612708258283104,0.0,1.59938040483731,0.40710358323013474,1.9416561387321636,1.8988966380414254
2018-08-30,0.002920279716364529,0.0,0.0,0.002920279716364529,0.002920279716364529,0.0,1.59938040483731,0.40710358323013474,1.9473263177702578,1.9044419473769707
2018-08-31,0.003596163389976782,2.1076695086679735e-05,6.32300852600392e-05,0.0035750866948901024,0.003532933304716743,0.14999999999999986,1.6616204074741072,0.4172802844549445,1.9542881781795274,1.9111702137597584
2018-09-04,0.0017867392966956874,2.1076695086679742e-05,6.323008526003921e-05,0.0017656626016090077,0.0017235092114356483,0.14999999999999994,1.723860410110904,0.4274569856797541,1.9577387917285054,1.9144641332277947
2018-09-05,-0.005456812475346038,2.107669508667976e-05,6.323008526003925e-05,-0.005477889170432718,-0.005520042560606077,0.15000000000000008,1.7861004127477014,0.4376336869045636,1.9470145156027598,1.9038962097316234
2018-09-06,-0.004629640162398079,2.107669508667975e-05,6.323008526003924e-05,-0.0046507168574847595,-0.004692870247658119,0.14999999999999997,1.8483404153844982,0.4478103881293731,1.9379595023732785,1.8949614718543448
2018-09-07,0.0007937982334430399,2.1076695086679742e-05,6.323008526003921e-05,0.0007727215383563602,0.0007305681481830007,0.14999999999999997,1.9105804180212946,0.4579870893541826,1.9394570054212248,1.8963458703477156
2018-09-10,0.002182933872651021,2.1076695086679752e-05,6.323008526003925e-05,0.0021618571775643414,0.002119703787390982,0.15000000000000002,1.972820420658092,0.46816379057899227,1.943649834468972,1.900365561871295
2018-09-11,0.001337733788947147,9.20397946826129e-06,2.761193840478387e-05,0.0013285298094788858,0.0013101218505423631,0.06550348214278226,1.9999999999999998,0.47260785302533725,1.946232031213253,1.9028552723179208
2018-09-12,-0.0049110387976074275,0.0,0.0,-0.0049110387976074275,-0.0049110387976074275,0.0,1.9999999999999998,0.47260785302533725,1.9366740101988185,1.8935102762493357
2018-09-13,0.0026229467149793007,0.0,0.0,0.0026229467149793007,0.0026229467149793007,0.0,1.9999999999999998,0.47260785302533725,1.941753802931855,1.8984768528082032
2018-09-14,0.0027668530184774115,0.0,0.0,0.0027668530184774115,0.0027668530184774115,0.0,1.9999999999999998,0.47260785302533725,1.9471263503026373,1.9037296592189052
2018-09-17,-0.008498444051261217,0.0,0.0,-0.008498444051261217,-0.008498444051261217,0.0,1.9999999999999998,0.47260785302533725,1.9305788059538538,1.887550919221307
2018-09-18,0.0018910969575530801,0.0,0.0,0.0018910969575530801,0.0018910969575530801,0.0,1.9999999999999998,0.47260785302533725,1.9342297176601098,1.891120461021873
2018-09-19,-0.004646299952598815,0.0,0.0,-0.004646299952598815,-0.004646299952598815,0.0,1.9999999999999998,0.47260785302533725,1.9252427062146305,1.8823337481134685
2018-09-20,0.001413536576673985,0.0,0.0,0.001413536576673985,0.001413536576673985,0.0,1.9999999999999998,0.47260785302533725,1.9279641071988398,1.884994495715935
2018-09-21,0.00041514712786912836,0.0,0.0,0.00041514712786912836,0.00041514712786912836,0.0,1.9999999999999998,0.47260785302533725,1.928764495960578,1.8857770457668805
2018-09-24,0.00021635146749880425,0.0,0.0,0.00021635146749880425,0.00021635146749880425,0.0,1.9999999999999998,0.47260785302533725,1.929181786989739,1.8861850363981079
2018-09-25,-0.00047601125147768344,0.0,0.0,-0.00047601125147768344,-0.00047601125147768344,0.0,1.9999999999999998,0.47260785302533725,1.928263474752986,1.8852871910984135
2018-09-26,0.0006055188391605685,0.0,0.0,0.0006055188391605685,0.0006055188391605685,0.0,1.9999999999999998,0.47260785302533725,1.9294310746138141,1.8864287680098515
2018-09-27,0.008429302222981539,0.0,0.0,0.008429302222981539,0.008429302222981539,0.0,1.9999999999999998,0.47260785302533725,1.945694832260146,1.9023300462175332
2018-09-28,0.001013413774216069,0.0,0.0,0.001013413774216069,0.001013413774216069,0.0,1.9999999999999998,0.47260785302533725,1.9476666262035796,1.9042578936894754
2018-10-01,-0.0012029974116346887,0.0,0.0,-0.0012029974116346887,-0.0012029974116346887,0.0,1.9999999999999998,0.47260785302533725,1.9453235882935294,1.901967076372282
2018-10-02,-0.0024331222010745583,0.0,0.0,-0.0024331222010745583,-0.0024331222010745583,0.0,1.9999999999999998,0.47260785302533725,1.9405903782825782,1.8973393580530475
2018-10-03,0.0023723890706157484,0.0,0.0,0.0023723890706157484,0.0023723890706157484,0.0,1.9999999999999998,0.47260785302533725,1.9451942136865579,1.9018405852093416
2018-10-04,-0.007834781638522232,0.0,0.0,-0.007834781638522232,-0.007834781638522232,0.0,1.9999999999999998,0.47260785302533725,1.9299540417778067,1.8869400795129472
2018-10-05,-0.008059740479303227,0.0,0.0,-0.008059740479303227,-0.008059740479303227,0.0,1.9999999999999998,0.47260785302533725,1.9143991130640952,1.871731832172077
2018-10-08,-0.0002821852882910246,0.0,0.0,-0.0002821852882910246,-0.0002821852882910246,0.0,1.9999999999999998,0.47260785302533725,1.913858897798471,1.871203656985412
2018-10-09,0.0018339614677332608,0.0,0.0,0.0018339614677332608,0.0018339614677332608,0.0,1.9999999999999998,0.47260785302533725,1.9173688412717116,1.8746353723906046
2018-10-10,-0.01913726343003603,0.0,0.0,-0.01913726343003603,-0.01913726343003603,0.0,1.9999999999999998,0.47260785302533725,1.880675648663752,1.8387599814339017
2018-10-11,-0.01529691484509418,0.0,0.0,-0.01529691484509418,-0.01529691484509418,0.0,1.9999999999999998,0.47260785302533725,1.8519071134149,1.8106326265773403
2018-10-12,0.006900530542867029,0.0,0.0,0.006900530542867029,0.006900530542867029,0.0,1.9999999999999998,0.47260785302533725,1.8646862550135725,1.8231269523189488
2018-10-15,-0.004857336724698086,0.0,0.0,-0.004857336724698086,-0.004857336724698086,0.0,1.9999999999999998,0.47260785302533725,1.8556288459870554,1.8142714108196631
2018-10-16,0.01407516069825827,0.0,0.0,0.01407516069825827,0.01407516069825827,0.0,1.9999999999999998,0.47260785302533725,1.8817471201906468,1.8398075724772058
2018-10-17,0.0022092999292426868,0.0,0.0,0.0022092999292426868,0.0022092999292426868,0.0,1.9999999999999998,0.47260785302533725,1.8859044639701366,1.8438722592169
2018-10-18,-0.006753509522021706,0.0,0.0,-0.006753509522021706,-0.006753509522021706,0.0,1.9999999999999998,0.47260785302533725,1.873167990215091,1.831419650356887
2018-10-19,-0.004631419719341579,0.0,0.0,-0.004631419719341579,-0.004631419719341579,0.0,1.9999999999999998,0.47260785302533725,1.8644925630475695,1.8229375772738343
2018-10-22,0.0010220528327812496,0.0,0.0,0.0010220528327812496,0.0010220528327812496,0.0,1.9999999999999998,0.47260785302533725,1.866398172953332,1.8248007157886705
2018-10-23,-0.0040338524848749545,0.0,0.0,-0.0040338524848749545,-0.0040338524848749545,0.0,1.9999999999999998,0.47260785302533725,1.8588693980455981,1.8174397388868848
2018-10-24,-0.014281972281770682,0.0,0.0,-0.014281972281770682,-0.014281972281770682,0.0,1.9999999999999998,0.47260785302533725,1.8323210768272793,1.7914831149123138
2018-10-25,0.013224434093845197,0.0,0.0,0.013224434093845197,0.013224434093845197,0.0,1.9999999999999998,0.47260785302533725,1.8565524861465452,1.8151744652957083
2018-10-26,-0.010860951461291075,0.0,0.0,-0.010860951461291075,-0.010860951461291075,0.0,1.9999999999999998,0.47260785302533725,1.8363885597091683,1.7954599435343566
2018-10-29,-0.0014502279853035103,0.0,0.0,-0.0014502279853035103,-0.0014502279853035103,0.0,1.9999999999999998,0.47260785302533725,1.833725377627987,1.7928561172777517
2018-10-30,0.010306522507853376,0.0,0.0,0.010306522507853376,0.010306522507853376,0.0,1.9999999999999998,0.47260785302533725,1.8526247095057318,1.8113342292038175
2018-10-31,0.005561078273907957,2.251939400937018e-05,6.755818202811054e-05,0.005538558879898587,0.005493520091879847,0.15000000000000005,1.9168658148124145,0.37312605308433544,1.8628855805416844,1.8212848301850582
2018-11-01,-0.0022885116479268736,2.251939400937018e-05,6.755818202811054e-05,-0.002311031041936244,-0.002356069829954984,0.15000000000000005,1.833731629624829,0.27364425314333385,1.8585803941374772,1.8169937559449045
2018-11-02,-0.004412671108463775,2.2519394009370173e-05,6.755818202811053e-05,-0.004435190502473145,-0.004480229290491885,0.15,1.7505974444372439,0.17416245320233215,1.850337236025316,1.8088532072988794
2018-11-05,0.0006886499522159743,2.251939400937018e-05,6.755818202811054e-05,0.0006661305582066041,0.0006210917701878637,0.15000000000000005,1.667463259249658,0.07468065326133064,1.85156980220122,1.8099766711394107
2018-11-06,0.002232029916526549,2.2519394009370177e-05,6.755818202811053e-05,0.002209510522517179,0.0021644717344984385,0.15,1.584329074062073,-0.024801146679671204,1.8556608651623587,1.8138943144841935
2018-11-07,0.0018570652673270587,2.251939400937018e-05,6.755818202811051e-05,0.0018345458733176885,0.001789507085298948,0.15000000000000002,1.510087668678804,-0.12428294662067282,1.8590651601448196,1.8171402912119463
2018-11-08,0.008089535256412778,2.2519394009370177e-05,6.755818202811053e-05,0.008067015862403408,0.008021977074384668,0.15000000000000002,1.5287294544413745,-0.22376474656167455,1.8740622682809494,1.831717348968989
2018-11-09,0.005039255245499344,2.251939400937017e-05,6.75581820281105e-05,0.0050167358514899745,0.004971697063471234,0.14999999999999997,1.5806248815026813,-0.32324654650267615,1.8834639436501588,1.8408240927339674
2018-11-12,0.007924043828555515,2.251939400937018e-05,6.755818202811054e-05,0.007901524434546144,0.007856485646527404,0.15000000000000005,1.6325203085639883,-0.42272834644367807,1.8983461800224972,1.8552865007963135
2018-11-13,-0.004407299121838626,2.251939400937018e-05,6.755818202811055e-05,-0.004429818515847996,-0.004474857303866736,0.15000000000000005,1.6844157356252951,-0.5222101463846796,1.8899368509647443,1.8469843584474597
2018-11-14,-0.0041639818588182125,2.2519394009370173e-05,6.755818202811051e-05,-0.004186501252827582,-0.004231540040846323,0.15,1.7363111626866021,-0.6216919463256811,1.8820246279704154,1.8391687701798722
2018-11-15,-0.0060750448756974685,2.2519394009370173e-05,6.755818202811053e-05,-0.006097564269706838,-0.006142603057725579,0.15,1.7882065897479091,-0.7211737462666832,1.8705488618441946,1.827871486468492
2018-11-16,-0.007090763031157503,2.2519394009370177e-05,6.755818202811053e-05,-0.0071132824251668725,-0.007158321213185613,0.15,1.8401020168092161,-0.8206555462076847,1.8572431194998225,1.8147869952319275
2018-11-19,0.0077212299238425385,9.202692011737312e-06,2.7608076035211937e-05,0.007712027231830801,0.007693621847807326,0.061298443518782955,1.8613094095065537,-0.8613094095065537,1.8715662290135353,1.8287492801075607
2018-11-20,0.01646343523317703,0.0,0.0,0.01646343523317703,0.01646343523317703,0.0,1.8613094095065537,-0.8613094095065537,1.902378638409501,1.8588567754383305
2018-11-21,-0.01128706127462797,0.0,0.0,-0.01128706127462797,-0.01128706127462797,0.0,1.8613094095065537,-0.8613094095065537,1.8809063741502297,1.8378757451132006
2018-11-23,0.00575969999361488,0.0,0.0,0.00575969999361488,0.00575969999361488,0.0,1.8613094095065537,-0.8613094095065537,1.891739830581413,1.8484613580305942
2018-11-26,-0.008094172398890473,0.0,0.0,-0.008094172398890473,-0.008094172398890473,0.0,1.8613094095065537,-0.8613094095065537,1.8764277622588392,1.8334995931260074
2018-11-27,0.0035337221231071976,0.0,0.0,0.0035337221231071976,0.0035337221231071976,0.0,1.8613094095065537,-0.8613094095065537,1.8830585365547456,1.8399786712009447
2018-11-28,-0.016714711892790904,0.0,0.0,-0.016714711892790904,-0.016714711892790904,0.0,1.8613094095065537,-0.8613094095065537,1.8515837556389725,1.8092239578229405
2018-11-29,0.001522807924331319,0.0,0.0,0.001522807924331319,0.001522807924331319,0.0,1.8613094095065537,-0.8613094095065537,1.8544033620546225,1.8119790584028033
2018-11-30,0.0018825284672355483,2.531272994350029e-05,7.593818983050088e-05,0.001857215737292048,0.0018065902774050473,0.15,1.8757920473315797,-0.9062956777106046,1.8578473891619176,1.8152525621525755
2018-12-03,-0.01369102280161466,2.5312729943500288e-05,7.593818983050086e-05,-0.013716335531558162,-0.013766960991445162,0.15,1.8902746851566055,-0.9512819459146551,1.8323645310057435,1.7902620509398002
2018-12-04,0.014691760521073046,2.5312729943500288e-05,7.593818983050088e-05,0.014666447791129545,0.014615822331242544,0.15,1.9047573229816313,-0.9962682141187061,1.8592388097340569,1.8164282030027021
2018-12-06,0.0027921271914068723,2.5312729943500288e-05,7.593818983050088e-05,0.002766814461463372,0.0027161890015763713,0.15,1.9192399608066566,-1.0412544823227563,1.8643829785601431,1.8213619653098512
2018-12-07,0.007355774879701664,2.5312729943500285e-05,7.593818983050085e-05,0.007330462149758164,0.007279836689871163,0.14999999999999994,1.9337225986316822,-1.0862407505268077,1.8780497674171315,1.8346211829704497
2018-12-10,0.007617147257795833,2.5312729943500288e-05,7.593818983050086e-05,0.007591834527852333,0.007541209067965332,0.14999999999999997,1.9482052364567075,-1.131227018730858,1.8923076104864338,1.848456444871748
2018-12-11,-0.0009791307420898778,2.5312729943500278e-05,7.593818983050084e-05,-0.0010044434720333781,-0.0010550689319203787,0.1499999999999999,1.9626878742817333,-1.1762132869349087,1.8904068944600017,1.8465061959047557
2018-12-12,-0.007382183946060578,2.5312729943500278e-05,7.593818983050082e-05,-0.007407496676004078,-0.007458122135891078,0.1499999999999999,1.977170512106759,-1.2211995551389594,1.8764037116729941,1.8327347271710186
2018-12-13,0.0015045479722654792,1.5107451912159513e-05,4.532235573647853e-05,0.0014894405203533198,0.0014592256165290008,0.08952482770060968,1.9858142164796644,-1.2480488078713665,1.8791985033937013,1.8354091006332087
2018-12-14,0.012944107242487568,0.0,0.0,0.012944107242487568,0.012944107242487568,0.0,1.9858142164796644,-1.2480488078713665,1.9035230503515517,1.8591668328656428
2018-12-17,0.005974818778935794,0.0,0.0,0.005974818778935794,0.005974818778935794,0.0,1.9858142164796644,-1.2480488078713665,1.914896255618929,1.8702750177718228
2018-12-18,0.0007313131930685524,0.0,0.0,0.0007313131930685524,0.0007313131930685524,0.0,1.9858142164796644,-1.2480488078713665,1.9162966445140208,1.871642774566986
2018-12-19,0.005885888179859823,0.0,0.0,0.005885888179859823,0.005885888179859823,0.0,1.9858142164796644,-1.2480488078713665,1.927575752283071,1.8826590546507298
2018-12-20,5.860982746428182e-06,0.0,0.0,5.860982746428182e-06,5.860982746428182e-06,0.0,1.9858142164796644,-1.2480488078713665,1.9275870497712977,1.8826700888829666
2018-12-21,0.016071370680265058,0.0,0.0,0.016071370680265058,0.016071370680265058,0.0,1.9858142164796644,-1.2480488078713665,1.958566015766651,1.9129271777500525
2018-12-24,0.005647626975389408,0.0,0.0,0.005647626975389408,0.005647626975389408,0.0,1.9858142164796644,-1.2480488078713665,1.9696272660303755,1.9237306768810691
2018-12-26,-0.018381548423707463,0.0,0.0,-0.018381548423707463,-0.018381548423707463,0.0,1.9858142164796644,-1.2480488078713665,1.9334224670631837,1.8883695282898083
2018-12-27,-0.0038321126208829335,0.0,0.0,-0.0038321126208829335,-0.0038321126208829335,0.0,1.9858142164796644,-1.2480488078713665,1.9260133744256522,1.8811330835875582
2018-12-28,-0.005213882078496209,0.0,0.0,-0.005213882078496209,-0.005213882078496209,0.0,1.9858142164796644,-1.2480488078713665,1.9159713678097905,1.8713250775157748
2018-12-31,-0.005716075427032735,1.855018180885798e-05,5.5650545426573925e-05,-0.005734625608841593,-0.0057717259724593085,0.15,1.8495269775555971,-1.1127763489342926,1.904983989338141,1.8605243019629625
2019-01-02,-0.0005152712942097166,1.855018180885798e-05,5.5650545426573925e-05,-0.0005338214760185746,-0.0005709218396362905,0.15,1.7132397386315297,-0.9775038899972179,1.9039670679731608,1.859462088005798
2019-01-03,0.0022340356317493973,1.8550181808857988e-05,5.565054542657395e-05,0.0022154854499405394,0.002178385086322823,0.15000000000000002,1.5769524997074624,-0.8422314310601436,1.9081852793094214,1.8635127124868924
2019-01-04,-0.019311008579431965,1.855018180885797e-05,5.5650545426573905e-05,-0.019329558761240824,-0.019366659124858538,0.14999999999999994,1.4439439136562906,-0.7069589721230694,1.871300899825675,1.8274226970093181
2019-01-07,-0.008141008406267221,1.855018180885798e-05,5.565054542657393e-05,-0.00815955858807608,-0.008196658951693796,0.15,1.4554307661469423,-0.5716865131859953,1.856031910497628,1.8124439364013485
2019-01-08,-0.005667920446596056,1.8550181808857977e-05,5.565054542657393e-05,-0.005686470628404914,-0.00572357099202263,0.15,1.4969071578020574,-0.43641405424892094,1.8454776395532009,1.8020702848622945
2019-01-09,-0.01280864132302219,1.8550181808857974e-05,5.565054542657391e-05,-0.012827191504831048,-0.012864291868448764,0.15,1.5383835494571725,-0.3011415953118467,1.8218053444527684,1.7788879267503674
2019-01-10,-0.0004539406242446578,1.618856135232588e-05,4.8565684056977634e-05,-0.0004701291855969837,-0.0005025063083016354,0.13090352579128584,1.574579588822205,-0.18309064986304693,1.8209488605898647,1.7779940243454138
2019-01-11,0.004012894659554321,0.0,0.0,0.004012894659554321,0.004012894659554321,0.0,1.574579588822205,-0.18309064986304693,1.8282561365478474,1.785128927070429
2019-01-14,0.004572512974318173,0.0,0.0,0.004572512974318173,0.004572512974318173,0.0,1.574579588822205,-0.18309064986304693,1.8366158614525891,1.7932914522502892
2019-01-15,-0.005600155026142577,0.0,0.0,-0.005600155026142577,-0.005600155026142577,0.0,1.574579588822205,-0.18309064986304693,1.8263305279049824,1.7832487421106313
2019-01-16,-0.002710489327383457,0.0,0.0,-0.002710489327383457,-0.002710489327383457,0.0,1.574579588822205,-0.18309064986304693,1.8213802785008213,1.7784152654270704
2019-01-17,-0.0037658475299928084,0.0,0.0,-0.0037658475299928084,-0.0037658475299928084,0.0,1.574579588822205,-0.18309064986304693,1.8145212380778515,1.7717180246924604
2019-01-18,-0.007665166298251572,0.0,0.0,-0.007665166298251572,-0.007665166298251572,0.0,1.574579588822205,-0.18309064986304693,1.8006126310362756,1.758137511399583
2019-01-22,0.011530679062403936,0.0,0.0,0.011530679062403936,0.011530679062403936,0.0,1.574579588822205,-0.18309064986304693,1.8213749174004656,1.778410030791105
2019-01-23,-0.002151901835822097,0.0,0.0,-0.002151901835822097,-0.002151901835822097,0.0,1.574579588822205,-0.18309064986304693,1.8174554973719912,1.7745830669810012
2019-01-24,0.001404110581310897,0.0,0.0,0.001404110581310897,0.001404110581310897,0.0,1.574579588822205,-0.18309064986304693,1.820007405866913,1.7770747778427645
2019-01-25,-0.011232881786701922,0.0,0.0,-0.011232881786701922,-0.011232881786701922,0.0,1.574579588822205,-0.18309064986304693,1.799563477825888,1.757113106937127
2019-01-28,0.006202738485629767,0.0,0.0,0.006202738485629767,0.006202738485629767,0.0,1.574579588822205,-0.18309064986304693,1.8107256994671324,1.7680120200291305
2019-01-29,0.0003254538005014273,0.0,0.0,0.0003254538005014273,0.0003254538005014273,0.0,1.574579588822205,-0.18309064986304693,1.8113150070276898,1.7685874262603813
2019-01-30,-0.010421343075085198,0.0,0.0,-0.010421343075085198,-0.010421343075085198,0.0,1.574579588822205,-0.18309064986304693,1.7924386719224037,1.7501563699330398
2019-01-31,0.00028449239081344526,2.8105710664519558e-05,8.431713199355866e-05,0.00025638668014892573,0.0002001752588198866,0.14999999999999997,1.5059989737803012,-0.06810941966506043,1.7928982293228684,1.7505067079373664
2019-02-01,-0.003432564242274092,2.4918250470993356e-05,7.475475141298009e-05,-0.0034574824927450856,-0.0035073189936870725,0.13298854511327107,1.4451960656643272,0.03383182379736857,1.7866993150837107,1.7443671225120412
2019-02-04,-0.003061356763015587,0.0,0.0,-0.003061356763015587,-0.003061356763015587,0.0,1.4451960656643272,0.03383182379736857,1.781229591052004,1.7390269924243569
2019-02-05,0.0005707362901302497,0.0,0.0,0.0005707362901302497,0.0005707362901302497,0.0,1.4451960656643272,0.03383182379736857,1.782246203420671,1.7400195182384495
2019-02-06,0.0028397673773990395,0.0,0.0,0.0028397673773990395,0.0028397673773990395,0.0,1.4451960656643272,0.03383182379736857,1.7873073680476381,1.7449607689023805
2019-02-07,0.008423237786905506,0.0,0.0,0.008423237786905506,0.008423237786905506,0.0,1.4451960656643272,0.03383182379736857,1.8023622830069916,1.7596589883876668
2019-02-08,0.001687018596218802,0.0,0.0,0.001687018596218802,0.001687018596218802,0.0,1.4451960656643272,0.03383182379736857,1.8054029016955477,1.7626275658240802
2019-02-11,0.0007979322404319171,0.0,0.0,0.0007979322404319171,0.0007979322404319171,0.0,1.4451960656643272,0.03383182379736857,1.80684349087778,1.7640340231867253
2019-02-12,-0.007756976678336343,0.0,0.0,-0.007756976678336343,-0.007756976678336343,0.0,1.4451960656643272,0.03383182379736857,1.7928278480576372,1.750350452409074
2019-02-13,-0.0004594825970843557,0.0,0.0,-0.0004594825970843557,-0.0004594825970843557,0.0,1.4451960656643272,0.03383182379736857,1.7920040748618864,1.7495461968373933
2019-02-14,0.0009360654749826007,0.0,0.0,0.0009360654749826007,0.0009360654749826007,0.0,1.4451960656643272,0.03383182379736857,1.7936815080073927,1.7511838866291398
2019-02-15,-0.007819143966690666,0.0,0.0,-0.007819143966690666,-0.007819143966690666,0.0,1.4451960656643272,0.03383182379736857,1.779656454065892,1.7374911277074376
2019-02-19,-0.0019989632052553365,0.0,0.0,-0.0019989632052553365,-0.0019989632052553365,0.0,1.4451960656643272,0.03383182379736857,1.7760989862962189,1.7340179468736927
2019-02-20,-0.0018138697472668568,0.0,0.0,-0.0018138697472668568,-0.0018138697472668568,0.0,1.4451960656643272,0.03383182379736857,1.7728773740768249,1.7308726641786407
2019-02-21,-0.0013876504581669467,0.0,0.0,-0.0013876504581669467,-0.0013876504581669467,0.0,1.4451960656643272,0.03383182379736857,1.7704172399764135,1.7284708179331647
2019-02-22,-0.0006700254020263379,0.0,0.0,-0.0006700254020263379,-0.0006700254020263379,0.0,1.4451960656643272,0.03383182379736857,1.769231015453444,1.7273126985784883
2019-02-25,-4.117638271228962e-06,0.0,0.0,-4.117638271228962e-06,-4.117638271228962e-06,0.0,1.4451960656643272,0.03383182379736857,1.7692237304001042,1.7273055861296143
2019-02-26,-0.0005497939542150744,0.0,0.0,-0.0005497939542150744,-0.0005497939542150744,0.0,1.4451960656643272,0.03383182379736857,1.7682510218894765,1.7263559239612782
2019-02-27,-0.002432143941626575,0.0,0.0,-0.002432143941626575,-0.002432143941626575,0.0,1.4451960656643272,0.03383182379736857,1.7639503808793129,1.7221571778597247
2019-02-28,7.58134780068347e-05,2.3936459750794265e-05,7.180937925238278e-05,5.187701825604044e-05,4.00409875445192e-06,0.15000000000000002,1.4073860477580369,0.17681893232201892,1.7640418893654246,1.7221640735471357
2019-03-01,-0.0027628477791681676,2.393645975079426e-05,7.180937925238277e-05,-0.002786784238918962,-0.0028346571584205505,0.15,1.3695760298517463,0.3198060408466692,1.7591258852313483,1.7172823288280805
2019-03-04,0.003251641626466401,2.393645975079427e-05,7.18093792523828e-05,0.0032277051667156066,0.003179832247214018,0.15000000000000005,1.331766011945456,0.4627931493713195,1.7648038249400126,1.722742998554859
2019-03-05,0.0012327307576923978,2.393645975079426e-05,7.180937925238276e-05,0.0012087942979416035,0.001160921378440015,0.15,1.2939559940391656,0.6057802578959698,1.7669371097405855,1.7247429677314392
2019-03-06,0.0025700386165774954,2.393645975079426e-05,7.180937925238277e-05,0.002546102156826701,0.0024982292373251125,0.14999999999999997,1.256145976132875,0.74876736642062,1.7714359121266732,1.7290517710402966
2019-03-07,0.006629148535533244,1.0590654023220635e-05,3.17719620696619e-05,0.006618557881510024,0.0065973765734635825,0.06636729574975608,1.2394169851949395,0.8120318178863396,1.7831602632444692,1.7404589766888634
2019-03-08,0.00193979684126045,0.0,0.0,0.00193979684126045,0.00193979684126045,0.0,1.2394169851949395,0.8120318178863396,1.786619231890572,1.7438351135141879
2019-03-11,-0.0026666377708564988,0.0,0.0,-0.0026666377708564988,-0.0026666377708564988,0.0,1.2394169851949395,0.8120318178863396,1.781854965564674,1.739184936934345
2019-03-12,0.0020283295983115524,0.0,0.0,0.0020283295983115524,0.0020283295983115524,0.0,1.2394169851949395,0.8120318178863396,1.7854691547312271,1.7427125772188665
2019-03-13,-0.000658162586855293,0.0,0.0,-0.000658162586855293,-0.000658162586855293,0.0,1.2394169851949395,0.8120318178863396,1.784294025733599,1.741565589000899
2019-03-14,-0.002909037574376684,0.0,0.0,-0.002909037574376684,-0.002909037574376684,0.0,1.2394169851949395,0.8120318178863396,1.7791034473690042,1.736499309264254
2019-03-15,0.002309162305623821,0.0,0.0,0.002309162305623821,0.002309162305623821,0.0,1.2394169851949395,0.8120318178863396,1.7832116859874738,1.7405091680129487
2019-03-18,-0.0008911075199740657,0.0,0.0,-0.0008911075199740657,-0.0008911075199740657,0.0,1.2394169851949395,0.8120318178863396,1.7816226526443848,1.7389581872047486
2019-03-19,-0.0005537951412239244,0.0,0.0,-0.0005537951412239244,-0.0005537951412239244,0.0,1.2394169851949395,0.8120318178863396,1.780635998675856,1.7379951606098831
2019-03-20,0.002480591059629206,0.0,0.0,0.002480591059629206,0.002480591059629206,0.0,1.2394169851949395,0.8120318178863396,1.7850530284146253,1.742306415866971
2019-03-21,0.002054241966539212,0.0,0.0,0.002054241966539212,0.002054241966539212,0.0,1.2394169851949395,0.8120318178863396,1.7887199592580927,1.7458855348250155
2019-03-22,0.007160963009935206,0.0,0.0,0.007160963009935206,0.007160963009935206,0.0,1.2394169851949395,0.8120318178863396,1.8015289167214728,1.7583877565594783
2019-03-25,0.002359710896392386,0.0,0.0,0.002359710896392386,0.002359710896392386,0.0,1.2394169851949395,0.8120318178863396,1.8057800041364265,1.7625370433087146
2019-03-26,0.00011785573749548801,0.0,0.0,0.00011785573749548801,0.00011785573749548801,0.0,1.2394169851949395,0.8120318178863396,1.8059928256705686,1.762744768411817
2019-03-27,0.0021096528411085696,0.0,0.0,0.0021096528411085696,0.0021096528411085696,0.0,1.2394169851949395,0.8120318178863396,1.8098028435662663,1.7664635479206463
2019-03-28,-0.0010934202877231408,0.0,0.0,-0.0010934202877231408,-0.0010934202877231408,0.0,1.2394169851949395,0.8120318178863396,1.8078239684203319,1.7645320608398263
2019-03-29,-0.00012577300553143542,0.0,0.0,-0.00012577300553143542,-0.00012577300553143542,0.0,1.2394169851949395,0.8120318178863396,1.807596592966352,1.764310130339178
2019-04-01,-0.00521371283965996,0.0,0.0,-0.00521371283965996,-0.00521371283965996,0.0,1.2394169851949395,0.8120318178863396,1.7981723034006776,1.7551115239594863
2019-04-02,0.001981056601499521,0.0,0.0,0.001981056601499521,0.001981056601499521,0.0,1.2394169851949395,0.8120318178863396,1.801734584512963,1.7585884992303942
2019-04-03,-0.003808914166318766,0.0,0.0,-0.003808914166318766,-0.003808914166318766,0.0,1.2394169851949395,0.8120318178863396,1.7948719321300652,1.7518901865829501
2019-04-04,0.0018900757510050352,0.0,0.0,0.0018900757510050352,0.0018900757510050352,0.0,1.2394169851949395,0.8120318178863396,1.7982643760451438,1.7552013917430342
2019-04-05,0.0004867518816259517,0.0,0.0,0.0004867518816259517,0.0004867518816259517,0.0,1.2394169851949395,0.8120318178863396,1.7991396846138448,1.7560557393230978
